,original_title,release_year,runtime
3385,The Descendants,2011,92
3386,Hop,2011,92
3387,The Rum Diary,2011,92
3388,Detention,2011,92
3389,The Guard,2011,92
3390,Sniper: Reloaded,2011,92
3391,Our Idiot Brother,2011,92
3392,A Few Best Men,2011,92
3393,The Ledge,2011,92
3394,A Little Bit of Heaven,2011,92
3395,Trespass,2011,92
3396,Carnage,2011,92
3397,Another Earth,2011,92
3398,The Ides of March,2011,92
3399,Beverly Hills Chihuahua 2,2011,92
3400,Transformers: Dark of the Moon,2011,92
3401,Paranormal Activity 3,2011,92
3402,Intruders,2011,92
3403,The Dilemma,2011,92
3404,Take Me Home Tonight,2011,92
3405,Hysteria,2011,92
3406,Passion Play,2011,92
3407,The Hangover Part II,2011,92
3408,Footloose,2011,92
3409,Hodejegerne,2011,92
3410,Hanna,2011,92
3411,Perfect Sense,2011,92
3412,Conan the Barbarian,2011,92
3413,A Cinderella Story: Once Upon a Song,2011,92
3414,Johnny English Reborn,2011,92
3415,Contagion,2011,92
3416,Dragons: Gift of the Night Fury,2011,92
3417,The Big Year,2011,92
3418,Beastly,2011,92
3419,A Very Harold & Kumar Christmas,2011,92
3420,The Thing,2011,92
3421,Tower Heist,2011,92
3422,New Year's Eve,2011,92
3423,Your Highness,2011,92
3424,All Star Superman,2011,92
3425,Samsara,2011,92
3426,Tom and Jerry & The Wizard of Oz,2011,92
3427,Honey 2,2011,92
3428,Apollo 18,2011,92
3429,The Smurfs,2011,92
3430,The Best Exotic Marigold Hotel,2011,92
3431,Straw Dogs,2011,92
3432,The Beaver,2011,92
3433,Alvin and the Chipmunks: Chipwrecked,2011,92
3434,Battle of Los Angeles,2011,92
3435,The Green Hornet,2011,92
3436,Extremely Loud & Incredibly Close,2011,92
3437,Diary of a Wimpy Kid: Rodrick Rules,2011,92
3438,Attack the Block,2011,92
3439,Mars Needs Moms,2011,92
3440,Scream 4,2011,92
3441,Happy Feet Two,2011,92
3442,Fright Night,2011,92
3443,Puss in Boots: The Three Diablos,2011,92
3444,Green Lantern,2011,92
3445,Sherlock Holmes: A Game of Shadows,2011,92
3446,Cars 2,2011,92
3447,Underworld: Endless War,2011,92
3448,Captain America: The First Avenger,2011,92
3449,Drive,2011,92
3450,Harry Potter and the Deathly Hallows: Part 2,2011,92
3451,Pirates of the Caribbean: On Stranger Tides,2011,92
3452,Rise of the Planet of the Apes,2011,92
3453,Drive Angry,2011,92
3454,The Mechanic,2011,92
3455,Source Code,2011,92
3456,Mission: Impossible - Ghost Protocol,2011,92
3457,"Crazy, Stupid, Love.",2011,92
3458,The Girl with the Dragon Tattoo,2011,92
3459,Limitless,2011,92
3460,Kung Fu Panda 2,2011,92
3461,Just Go With It,2011,92
3462,Horrible Bosses,2011,92
3463,Real Steel,2011,92
3464,Friends with Benefits,2011,92
3465,Bad Teacher,2011,92
3466,In Time,2011,92
3467,Thor,2011,92
3468,Magic Mike,2012,95
3469,American Reunion,2012,95
3470,Argo,2012,95
3471,Rise of the Guardians,2012,95
3472,The Perks of Being a Wallflower,2012,95
3473,Dark Shadows,2012,95
3474,Taken 2,2012,95
3475,The Cabin in the Woods,2012,95
3476,The Expendables 2,2012,95
3477,Wreck-It Ralph,2012,95
3478,Total Recall,2012,95
3479,The Hunger Games,2012,95
3480,Men in Black 3,2012,95
3481,Pitch Perfect,2012,95
3482,Lo imposible,2012,95
3483,Ted,2012,95
3484,The Vow,2012,95
3485,Jack Reacher,2012,95
3486,Cloud Atlas,2012,95
3487,Journey 2: The Mysterious Island,2012,95
3488,Looper,2012,95
3489,Safe,2012,95
3490,Wrath of the Titans,2012,95
3491,Ice Age: Continental Drift,2012,95
3492,Haywire,2012,95
3493,Zero Dark Thirty,2012,95
3494,The Twilight Saga: Breaking Dawn - Part 2,2012,95
3495,John Carter,2012,95
3496,Mirror Mirror,2012,95
3497,Les Mis̩rables,2012,95
3498,This Means War,2012,95
3499,Secret of the Wings,2012,95
3500,LOL,2012,95
3501,Battleship,2012,95
3502,Dredd,2012,95
3503,Starship Troopers: Invasion,2012,95
3504,Moonrise Kingdom,2012,95
3505,The Lorax,2012,95
3506,"Batman: The Dark Knight Returns, Part 1",2012,95
3507,Upside Down,2012,95
3508,Abraham Lincoln: Vampire Hunter,2012,95
3509,The Paperboy,2012,95
3510,Life of Pi,2012,95
3511,Snow White and the Huntsman,2012,95
3512,Step Up Revolution,2012,95
3513,Brave,2012,95
3514,The Amazing Spider-Man,2012,95
3515,Silver Linings Playbook,2012,95
3516,Prometheus,2012,95
3517,The Hobbit: An Unexpected Journey,2012,95
3518,The Bourne Legacy,2012,95
3519,Skyfall,2012,95
3520,Django Unchained,2012,95
3521,The Dark Knight Rises,2012,95
3522,Underworld: Awakening,2012,95
3523,The Avengers,2012,95
3524,21 Jump Street,2012,95
3525,Chronicle,2012,95
3526,The Baytown Outlaws,2012,95
3527,Hotel Transylvania,2012,95
3528,To the Wonder,2012,95
3529,Cleanskin,2012,95
3530,Hope Springs,2012,95
3531,The Three Stooges,2012,95
3532,Red Lights,2012,95
3533,Red Dawn,2012,95
3534,Now Is Good,2012,95
3535,The Campaign,2012,95
3536,The Man with the Iron Fists,2012,95
3537,The Iceman,2012,95
3538,Biohazard: Damnation,2012,95
3539,The Cold Light of Day,2012,95
3540,Killing Them Softly,2012,95
3541,Silent Hill: Revelation 3D,2012,95
3542,The Possession,2012,95
3543,Hitchcock,2012,95
3544,Piranha 3DD,2012,95
3545,People Like Us,2012,95
3546,Arbitrage,2012,95
3547,Goon,2012,95
3548,Home Alone: The Holiday Heist,2012,95
3549,Byzantium,2012,95
3550,Promised Land,2012,95
3551,ParaNorman,2012,95
3552,Black Rock,2012,95
3553,Ruby Sparks,2012,95
3554,The Odd Life of Timothy Green,2012,95
3555,Lay the Favorite,2012,95
3556,Quartet,2012,95
3557,One for the Money,2012,95
3558,Alex Cross,2012,95
3559,House at the End of the Street,2012,95
3560,Thanks for Sharing,2012,95
3561,About Cherry,2012,95
3562,Chernobyl Diaries,2012,95
3563,To Rome with Love,2012,95
3564,Trouble with the Curve,2012,95
3565,Passion,2012,95
3566,Blue Lagoon: The Awakening,2012,95
3567,A Thousand Words,2012,95
3568,Disconnect,2012,95
3569,Act of Valor,2012,95
3570,Maniac,2012,95
3571,Bel Ami,2012,95
3572,Rock of Ages,2012,95
3573,The Raven,2012,95
3574,Gone,2012,95
3575,Lawless,2012,95
3576,Paperman,2012,95
3577,Madagascar 3: Europe's Most Wanted,2012,95
3578,Stuck in Love,2012,95
3579,Contraband,2012,95
3580,Stolen,2012,95
3581,Project X,2012,95
3582,Iron Sky,2012,95
3583,The Dictator,2012,95
3584,What to Expect When You're Expecting,2012,95
3585,Lincoln,2012,95
3586,Anna Karenina,2012,95
3587,End of Watch,2012,95
3588,Here Comes the Boom,2012,95
3589,Sinister,2012,95
3590,The Lucky One,2012,95
3591,Gambit,2012,95
3592,Chasing Mavericks,2012,95
3593,The Watch,2012,95
3594,Big Miracle,2012,95
3595,Seven Psychopaths,2012,95
3596,Man on a Ledge,2012,95
3597,Flight,2012,95
3598,The First Time,2012,95
3599,The Sweeney,2012,95
3600,Get the Gringo,2012,95
3601,Savages,2012,95
3602,Safe House,2012,95
3603,That's My Boy,2012,95
3604,Frankenweenie,2012,95
3605,The Woman in Black,2012,95
3606,Wanderlust,2012,95
3607,Lockout,2012,95
3608,This Is 40,2012,95
3609,The Five-Year Engagement,2012,95
3610,The Factory,2012,95
3611,The Master,2012,95
3612,The Pirates! In an Adventure with Scientists!,2012,95
3613,Wrong Turn 5: Bloodlines,2012,95
3614,The Colony,2013,99
3615,Machete Kills,2013,99
3616,The Physician,2013,99
3617,Admission,2013,99
3618,Pleasure or Pain,2013,99
3619,Movie 43,2013,99
3620,21 & Over,2013,99
3621,Escape from Planet Earth,2013,99
3622,Grudge Match,2013,99
3623,Belle,2013,99
3624,Tarzan,2013,99
3625,The Butler,2013,99
3626,Empire State,2013,99
3627,Europa Report,2013,99
3628,Company of Heroes,2013,99
3629,Bad Words,2013,99
3630,The Bling Ring,2013,99
3631,Behind the Candelabra,2013,99
3632,Cloudy with a Chance of Meatballs 2,2013,99
3633,Zulu,2013,99
3634,Blue Jasmine,2013,99
3635,Third Person,2013,99
3636,The Last Days on Mars,2013,99
3637,Mama,2013,99
3638,Vehicle 19,2013,99
3639,Safe Haven,2013,99
3640,Labor Day,2013,99
3641,Kill Your Darlings,2013,99
3642,The Host,2013,99
3643,I Give It a Year,2013,99
3644,Parker,2013,99
3645,After Earth,2013,99
3646,Only Lovers Left Alive,2013,99
3647,The Heat,2013,99
3648,Saving Mr. Banks,2013,99
3649,Kick-Ass 2,2013,99
3650,Oculus,2013,99
3651,The Lone Ranger,2013,99
3652,Gangster Squad,2013,99
3653,Identity Thief,2013,99
3654,The Last Stand,2013,99
3655,Stoker,2013,99
3656,All Is Lost,2013,99
3657,Texas Chainsaw 3D,2013,99
3658,The Spectacular Now,2013,99
3659,Trance,2013,99
3660,Anchorman 2: The Legend Continues,2013,99
3661,Saving Santa,2013,99
3662,Oz: The Great and Powerful,2013,99
3663,Turbo,2013,99
3664,Redemption,2013,99
3665,Pain & Gain,2013,99
3666,Curse of Chucky,2013,99
3667,Closed Circuit,2013,99
3668,Oldboy,2013,99
3669,A Haunted House,2013,99
3670,Snitch,2013,99
3671,Side Effects,2013,99
3672,Free Birds,2013,99
3673,Nebraska,2013,99
3674,Horns,2013,99
3675,Scary Movie 5,2013,99
3676,Fading Gigolo,2013,99
3677,The Art of the Steal,2013,99
3678,Vikingdom,2013,99
3679,Coherence,2013,99
3680,Man of Tai Chi,2013,99
3681,Baggage Claim,2013,99
3682,Dom Hemingway,2013,99
3683,Clear History,2013,99
3684,The Numbers Station,2013,99
3685,August: Osage County,2013,99
3686,Frances Ha,2013,99
3687,Ambushed,2013,99
3688,All Cheerleaders Die,2013,99
3689,Love Punch,2013,99
3690,V/H/S/2,2013,99
3691,Words and Pictures,2013,99
3692,Romeo & Juliet,2013,99
3693,Doctor Who: The Day of the Doctor,2013,99
3694,Filth,2013,99
3695,An Adventure in Space and Time,2013,99
3696,Jackass Presents: Bad Grandpa,2013,99
3697,The Wolverine,2013,99
3698,Blood Ties,2013,99
3699,The Adventurer: The Curse of the Midas Box,2013,99
3700,The Fifth Estate,2013,99
3701,Cold Comes the Night,2013,99
3702,Are You Here,2013,99
3703,La migliore offerta,2013,99
3704,The Incredible Burt Wonderstone,2013,99
3705,Mud,2013,99
3706,Mindscape,2013,99
3707,The Trials of Cate McCall,2013,99
3708,Adore,2013,99
3709,The Railway Man,2013,99
3710,Broken City,2013,99
3711,Drinking Buddies,2013,99
3712,The Machine,2013,99
3713,Only God Forgives,2013,99
3714,Plush,2013,99
3715,Puppy,2013,99
3716,Odd Thomas,2013,99
3717,No One Lives,2013,99
3718,Welcome to the Punch,2013,99
3719,Beautiful Creatures,2013,99
3720,The Frozen Ground,2013,99
3721,The Smurfs 2,2013,99
3722,The Immigrant,2013,99
3723,42,2013,99
3724,Lovelace,2013,99
3725,All Is Bright,2013,99
3726,The Way Way Back,2013,99
3727,Walking With Dinosaurs,2013,99
3728,This Is the End,2013,99
3729,We're the Millers,2013,99
3730,What If,2013,99
3731,Frozen,2013,99
3732,Gravity,2013,99
3733,Thor: The Dark World,2013,99
3734,Iron Man 3,2013,99
3735,Now You See Me,2013,99
3736,The Hunger Games: Catching Fire,2013,99
3737,The Wolf of Wall Street,2013,99
3738,Pacific Rim,2013,99
3739,Oblivion,2013,99
3740,The Hobbit: The Desolation of Smaug,2013,99
3741,Man of Steel,2013,99
3742,Her,2013,99
3743,Despicable Me 2,2013,99
3744,Star Trek Into Darkness,2013,99
3745,12 Years a Slave,2013,99
3746,Riddick,2013,99
3747,The Conjuring,2013,99
3748,The Great Gatsby,2013,99
3749,Elysium,2013,99
3750,Spring Breakers,2013,99
3751,The English Teacher,2013,99
3752,The Call,2013,99
3753,Evil Dead,2013,99
3754,Last Vegas,2013,99
3755,The Family,2013,99
3756,Insidious: Chapter 2,2013,99
3757,The Book Thief,2013,99
3758,The Place Beyond the Pines,2013,99
3759,Grown Ups 2,2013,99
3760,The Hangover Part III,2013,99
3761,The Croods,2013,99
3762,Homefront,2013,99
3763,Escape Plan,2013,99
3764,Carrie,2013,99
3765,Captain Phillips,2013,99
3766,White House Down,2013,99
3767,Begin Again,2013,99
3768,The Big Wedding,2013,99
3769,Life of Crime,2013,99
3770,Short Term 12,2013,99
3771,Jack the Giant Slayer,2013,99
3772,Runner Runner,2013,99
3773,Bullet to the Head,2013,99
3774,Nymphomaniac: Vol. II,2013,99
3775,Planes,2013,99
3776,RED 2,2013,99
3777,The Counselor,2013,99
3778,Dallas Buyers Club,2013,99
3779,A Good Day to Die Hard,2013,99
3780,R.I.P.D.,2013,99
3781,The Purge,2013,99
3782,Monsters University,2013,99
3783,World War Z,2013,99
3784,The Secret Life of Walter Mitty,2013,99
3785,Delivery Man,2013,99
3786,2 Guns,2013,99
3787,About Time,2013,99
3788,Rush,2013,99
3789,G.I. Joe: Retaliation,2013,99
3790,Inside Llewyn Davis,2013,99
3791,Olympus Has Fallen,2013,99
3792,Ender's Game,2013,99
3793,Prisoners,2013,99
3794,Lone Survivor,2013,99
3795,Percy Jackson: Sea of Monsters,2013,99
3796,Nymphomaniac: Vol. I,2013,99
3797,Epic,2013,99
3798,The Mortal Instruments: City of Bones,2013,99
3799,47 Ronin,2013,99
3800,"Batman: The Dark Knight Returns, Part 2",2013,99
3801,Don Jon,2013,99
3802,Warm Bodies,2013,99
3803,American Hustle,2013,99
3804,The World's End,2013,99
3805,Hansel & Gretel: Witch Hunters,2013,99
3806,Birdman,2014,77
3807,Gone Girl,2014,77
3808,Fury,2014,77
3809,Night at the Museum: Secret of the Tomb,2014,77
3810,Divergent,2014,77
3811,X-Men: Days of Future Past,2014,77
3812,Lucy,2014,77
3813,Teenage Mutant Ninja Turtles,2014,77
3814,Nightcrawler,2014,77
3815,Transformers: Age of Extinction,2014,77
3816,The Grand Budapest Hotel,2014,77
3817,Dawn of the Planet of the Apes,2014,77
3818,The Equalizer,2014,77
3819,Horrible Bosses 2,2014,77
3820,The Amazing Spider-Man 2,2014,77
3821,Edge of Tomorrow,2014,77
3822,The Maze Runner,2014,77
3823,Sex Tape,2014,77
3824,Whiplash,2014,77
3825,The Imitation Game,2014,77
3826,The Hobbit: The Battle of the Five Armies,2014,77
3827,Big Hero 6,2014,77
3828,John Wick,2014,77
3829,Captain America: The Winter Soldier,2014,77
3830,Guardians of the Galaxy,2014,77
3831,The Hunger Games: Mockingjay - Part 1,2014,77
3832,Interstellar,2014,77
3833,Chappie,2015,2
3834,Pitch Perfect 2,2015,2
3835,Bridge of Spies,2015,2
3836,Goosebumps,2015,2
3837,Room,2015,2
